Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
hCoV-19/Guangdong/20SF684/2020|EPI_ISL_428470|2020-01-27	2020-01-27	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Jian/JX169/2020|EPI_ISL_421256|2020-01-27	2020-01-27	China	Asia	69	1	4	1	6	1	1	1	1	1	91	550
hCoV-19/India/1-27/2020|EPI_ISL_413522|2020-01-27	2020-01-27	India	Asia	70	22	1	1	1	1	1	1	1	1	92	255
hCoV-19/Nanchang/JX149/2020|EPI_ISL_421247|2020-01-27	2020-01-27	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Pingxiang/JX151/2020|EPI_ISL_421259|2020-01-27	2020-01-27	China	Asia	4	23	1	1	1	1	1	1	1	1	93	750
hCoV-19/Guangdong/20SF685/2020|EPI_ISL_428471|2020-01-27	2020-01-27	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Singapore/7/2020|EPI_ISL_410713|2020-01-27	2020-01-27	Singapore	Asia	4	1	4	1	1	1	1	1	15	1	94	NA
hCoV-19/Guangdong/20SF665/2020|EPI_ISL_428469|2020-01-27	2020-01-27	China	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Guangzhou/GZMU0059/2020|EPI_ISL_429102|2020-01-27	2020-01-27	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Beijing/233/2020|EPI_ISL_413520|2020-01-28	2020-01-28	China	Asia	55	1	1	1	1	1	1	3	16	1	95	256
hCoV-19/Shanghai/SH0008/2020|EPI_ISL_416321|2020-01-28	2020-01-28	China	Asia	71	8	1	1	7	1	1	1	1	1	96	NA
hCoV-19/USA/IL2/2020|EPI_ISL_410045|2020-01-28	2020-01-28	USA	North America	72	4	1	1	3	1	1	5	1	1	97	439
hCoV-19/Beijing/Wuhan_IME-BJ04/2020|EPI_ISL_424358|2020-01-28	2020-01-28	China	Asia	73	1	1	1	1	1	1	3	1	1	98	256
hCoV-19/Taiwan/4/2020|EPI_ISL_411927|2020-01-28	2020-01-28	Taiwan	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Hangzhou/ZJU-09/2020|EPI_ISL_416474|2020-01-28	2020-01-28	China	Asia	4	24	1	1	1	1	1	1	1	1	99	750
hCoV-19/Guangdong/20SF753/2020|EPI_ISL_428472|2020-01-28	2020-01-28	China	Asia	37	1	4	1	1	1	1	1	1	1	100	550
hCoV-19/Malaysia/IMR_WC085/2020|EPI_ISL_430443|2020-01-28	2020-01-28	Malaysia	Asia	74	1	1	1	5	1	1	1	1	1	101	4
hCoV-19/Guangdong/20SF812/2020|EPI_ISL_428475|2020-01-28	2020-01-28	China	Asia	75	1	13	1	1	1	1	1	17	1	102	NA
hCoV-19/Shanghai/SH0007/2020|EPI_ISL_416320|2020-01-28	2020-01-28	China	Asia	4	25	1	1	1	1	5	1	1	1	103	750
hCoV-19/Beijing/235/2020|EPI_ISL_413521|2020-01-28	2020-01-28	China	Asia	55	1	1	1	1	1	1	3	1	1	73	256
hCoV-19/Guangdong/20SF808/2020|EPI_ISL_428474|2020-01-28	2020-01-28	China	Asia	76	1	1	1	8	1	1	1	1	1	104	4
hCoV-19/Germany/BavPat1/2020|EPI_ISL_406862|2020-01-28	2020-01-28	Germany	Europe	77	26	1	1	1	1	1	1	1	1	105	300
hCoV-19/Lishui/LS556/2020|EPI_ISL_429853|2020-01-28	2020-01-28	China	Asia	56	1	1	1	1	1	1	1	10	1	74	NA
hCoV-19/Australia/QLD01/2020|EPI_ISL_407894|2020-01-28	2020-01-28	Australia	Oceania	11	1	1	1	1	1	1	3	14	1	75	NA
hCoV-19/Beijing/Wuhan_IME-BJ03/2020|EPI_ISL_424357|2020-01-28	2020-01-28	China	Asia	55	1	1	1	1	1	1	3	1	1	73	256
hCoV-19/France/IDF0386-islP1/2020|EPI_ISL_411219|2020-01-28	2020-01-28	France	Europe	4	14	4	1	1	1	1	1	1	1	49	NA
hCoV-19/Beijing/231/2020|EPI_ISL_413519|2020-01-28	2020-01-28	China	Asia	55	1	1	1	1	1	1	3	1	1	73	256
hCoV-19/Shanghai/SH0004/2020|EPI_ISL_416318|2020-01-28	2020-01-28	China	Asia	11	27	1	1	1	1	1	3	3	1	106	16
hCoV-19/France/IDF0386-islP3/2020|EPI_ISL_411220|2020-01-28	2020-01-28	France	Europe	4	14	4	1	1	1	1	1	1	1	49	NA
hCoV-19/Guangdong/20SF813/2020|EPI_ISL_428476|2020-01-28	2020-01-28	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/France/IDF0626/2020|EPI_ISL_408431|2020-01-29	2020-01-29	France	Europe	4	28	1	1	1	1	1	1	1	1	107	750
hCoV-19/Beijing/BJ251/2020|EPI_ISL_430742|2020-01-29	2020-01-29	China	Asia	49	1	1	1	1	1	1	1	1	1	65	4
hCoV-19/England/02/2020|EPI_ISL_407073|2020-01-29	2020-01-29	United Kingdom	Europe	78	29	1	1	1	1	1	3	1	2	108	NA
hCoV-19/Thailand/SI200615-NT/2020|EPI_ISL_437618|2020-01-29	2020-01-29	Thailand	Asia	79	30	1	1	1	1	1	1	1	1	109	255
hCoV-19/USA/CA5/2020|EPI_ISL_408010|2020-01-29	2020-01-29	USA	North America	80	8	1	1	1	1	1	1	1	1	110	750
hCoV-19/Hong Kong/HKU-908b/2020|EPI_ISL_434570|2020-01-29	2020-01-29	Hong Kong	Asia	68	1	1	1	1	1	1	1	1	1	90	4
hCoV-19/Hong Kong/HKU-907b/2020|EPI_ISL_434568|2020-01-29	2020-01-29	Hong Kong	Asia	65	1	1	1	1	1	1	3	1	1	87	256
hCoV-19/USA/CA3/2020|EPI_ISL_408008|2020-01-29	2020-01-29	USA	North America	81	1	1	1	1	1	1	1	4	1	111	1148
hCoV-19/Guangzhou/GZMU0052/2020|EPI_ISL_429097|2020-01-29	2020-01-29	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Nanchang/JX176/2020|EPI_ISL_421261|2020-01-29	2020-01-29	China	Asia	82	21	1	1	1	1	1	1	18	1	112	NA
hCoV-19/Nanchang/JX174/2020|EPI_ISL_421238|2020-01-29	2020-01-29	China	Asia	83	1	1	1	1	1	1	3	3	1	113	16
hCoV-19/Beijing/BJ252/2020|EPI_ISL_430736|2020-01-29	2020-01-29	China	Asia	49	1	1	1	1	1	1	1	1	1	65	4
hCoV-19/United Arab Emirates/L5630/2020|EPI_ISL_435137|2020-01-29	2020-01-29	United Arab Emirates	Asia	84	1	1	1	1	1	1	3	3	1	114	16
hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29	2020-01-29	Italy	Europe	22	1	4	1	1	1	1	1	1	1	115	4
hCoV-19/France/IDF0515/2020|EPI_ISL_408430|2020-01-29	2020-01-29	France	Europe	85	1	1	1	1	1	1	1	1	1	116	4
hCoV-19/Japan/KY-V-029/2020|EPI_ISL_408669|2020-01-29	2020-01-29	Japan	Asia	86	1	13	1	1	1	1	1	12	1	117	NA
hCoV-19/Guangzhou/GZMU0051/2020|EPI_ISL_429096|2020-01-29	2020-01-29	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Guangzhou/GZMU0054/2020|EPI_ISL_429098|2020-01-29	2020-01-29	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Guangdong/20SF1107/2020|EPI_ISL_428441|2020-01-29	2020-01-29	China	Asia	87	1	14	1	1	1	6	3	1	1	118	NA
hCoV-19/USA/CA4/2020|EPI_ISL_408009|2020-01-29	2020-01-29	USA	North America	81	1	1	1	1	1	1	1	4	1	111	1148
hCoV-19/Shanghai/SH0010/2020|EPI_ISL_416323|2020-01-29	2020-01-29	China	Asia	88	31	1	1	1	1	1	3	1	1	119	256
hCoV-19/Beijing/BJ287/2020|EPI_ISL_430722|2020-01-29	2020-01-29	China	Asia	11	32	1	1	9	3	1	3	19	1	120	NA
hCoV-19/Japan/TY-WK-012/2020|EPI_ISL_408665|2020-01-29	2020-01-29	Japan	Asia	89	1	1	1	1	1	1	3	3	1	121	16
hCoV-19/Nanchang/JX155/2020|EPI_ISL_421262|2020-01-29	2020-01-29	China	Asia	51	21	1	1	1	1	1	1	18	1	122	67
hCoV-19/Beijing/BJ288/2020|EPI_ISL_430725|2020-01-29	2020-01-29	China	Asia	11	32	1	1	9	3	1	3	19	1	120	NA
hCoV-19/Beijing/Wuhan_IME-BJ07/2020|EPI_ISL_424360|2020-01-29	2020-01-29	China	Asia	11	32	1	1	9	3	1	3	19	1	120	NA
hCoV-19/China/IQTC02/2020|EPI_ISL_412967|2020-01-29	2020-01-29	China	Asia	90	1	1	1	1	1	1	1	20	1	123	4
hCoV-19/France/IDF0515-isl/2020|EPI_ISL_410984|2020-01-29	2020-01-29	France	Europe	85	1	1	1	1	1	1	1	1	1	116	4
hCoV-19/Guangzhou/GZMU0055/2020|EPI_ISL_429105|2020-01-29	2020-01-29	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Shanghai/SH0009/2020|EPI_ISL_416322|2020-01-29	2020-01-29	China	Asia	91	1	1	1	1	1	1	3	1	1	124	256
hCoV-19/Shanghai/SH0013/2020|EPI_ISL_416326|2020-01-30	2020-01-30	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Shandong/LY008/2020|EPI_ISL_414941|2020-01-30	2020-01-30	China	Asia	46	1	1	1	1	1	1	3	1	1	62	256
hCoV-19/Shanghai/SH0043/2020|EPI_ISL_416352|2020-01-30	2020-01-30	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Guangdong/2020XN4475-P0042/2020|EPI_ISL_413854|2020-01-30	2020-01-30	China	Asia	65	1	1	1	1	1	1	3	1	1	87	256
hCoV-19/Hong Kong/VB20024950/2020|EPI_ISL_412029|2020-01-30	2020-01-30	Hong Kong	Asia	92	1	4	1	1	1	1	1	1	1	125	550
hCoV-19/Guangdong/2020XN4243-P0035/2020|EPI_ISL_413853|2020-01-30	2020-01-30	China	Asia	11	1	1	1	1	1	1	3	14	1	75	NA
hCoV-19/Shanghai/SH0022/2020|EPI_ISL_416331|2020-01-30	2020-01-30	China	Asia	93	1	1	1	1	1	1	1	7	1	126	67
hCoV-19/Shanghai/SH0023/2020|EPI_ISL_416332|2020-01-30	2020-01-30	China	Asia	93	1	1	1	1	1	1	1	7	1	126	67
hCoV-19/South Korea/KCDC06/2020|EPI_ISL_412870|2020-01-30	2020-01-30	South Korea	Asia	55	1	1	1	1	1	1	3	1	1	73	256
hCoV-19/Korea/KCDC2002/2020|EPI_ISL_425118|2020-01-30	2020-01-30	South Korea	Asia	94	1	15	1	1	1	1	3	1	3	127	NA
hCoV-19/Guangdong/20SF1152/2020|EPI_ISL_428444|2020-01-30	2020-01-30	China	Asia	95	1	1	1	1	1	1	1	21	1	128	4
hCoV-19/Australia/QLD02/2020|EPI_ISL_407896|2020-01-30	2020-01-30	Australia	Oceania	11	33	16	1	1	1	1	3	14	1	129	NA
hCoV-19/South Korea/KCDC05/2020|EPI_ISL_412869|2020-01-30	2020-01-30	South Korea	Asia	96	1	15	1	1	1	1	3	1	3	130	NA
hCoV-19/Nanchang/JX177/2020|EPI_ISL_421241|2020-01-30	2020-01-30	China	Asia	97	1	1	1	1	1	1	3	1	1	131	256
hCoV-19/USA/WI1/2020|EPI_ISL_408670|2020-01-31	2020-01-31	USA	North America	98	1	1	1	1	1	1	1	1	1	132	4
hCoV-19/Taiwan/5/2020|EPI_ISL_428489|2020-01-31	2020-01-31	Taiwan	Asia	99	1	1	1	1	1	1	1	13	1	133	4
hCoV-19/Japan/TY-WK-501/2020|EPI_ISL_408666|2020-01-31	2020-01-31	Japan	Asia	100	1	1	1	1	1	1	3	3	1	134	16
hCoV-19/Taiwan/8/2020|EPI_ISL_428488|2020-01-31	2020-01-31	Taiwan	Asia	99	1	1	1	1	1	1	1	13	1	133	4
hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31	2020-01-31	Italy	Europe	22	1	4	1	1	1	1	1	1	1	115	4
hCoV-19/Japan/TY-WK-521/2020|EPI_ISL_408667|2020-01-31	2020-01-31	Japan	Asia	100	1	1	1	1	1	1	3	3	1	134	16
hCoV-19/Guangdong/2020XN4448-P0002/2020|EPI_ISL_413857|2020-01-31	2020-01-31	China	Asia	101	1	1	1	1	1	1	1	1	1	135	4
hCoV-19/South Korea/KCDC07/2020|EPI_ISL_412871|2020-01-31	2020-01-31	South Korea	Asia	102	1	1	1	1	1	1	3	1	1	136	256
hCoV-19/Shanghai/SH0094/2020|EPI_ISL_416390|2020-01-31	2020-01-31	China	Asia	103	1	1	1	1	1	1	1	10	1	137	NA
hCoV-19/India/1-31/2020|EPI_ISL_413523|2020-01-31	2020-01-31	India	Asia	104	34	1	1	1	1	1	3	1	1	138	256
hCoV-19/China/WF0003/2020|EPI_ISL_413693|2020-01	2020-01	China	Asia	105	1	10	1	1	1	1	1	1	1	139	4
hCoV-19/China/WF0004/2020|EPI_ISL_413694|2020-01	2020-01	China	Asia	4	35	1	1	1	1	1	1	1	1	140	750
hCoV-19/South Korea/SNU01/2020|EPI_ISL_411929|2020-01	2020-01	South Korea	Asia	106	36	17	4	1	1	1	1	1	1	141	NA
hCoV-19/China/WF0002/2020|EPI_ISL_413692|2020-01	2020-01	China	Asia	4	35	1	1	1	1	1	1	1	1	140	750
hCoV-19/Japan/TKYE6182/2020|EPI_ISL_414511|2020-01	2020-01	Japan	Asia	33	1	13	1	1	1	1	1	12	1	142	NA
hCoV-19/Hong Kong/HK20/2020|EPI_ISL_434560|2020-01	2020-01	Hong Kong	Asia	107	1	4	1	1	1	1	1	1	1	143	550
hCoV-19/China/WF0001/2020|EPI_ISL_413691|2020-01	2020-01	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Hong Kong/VB20026565/2020|EPI_ISL_412030|2020-02-01	2020-02-01	Hong Kong	Asia	22	1	1	1	1	1	1	1	1	1	30	4
hCoV-19/Shanghai/SH0053/2020|EPI_ISL_416361|2020-02-01	2020-02-01	China	Asia	108	1	1	1	1	1	1	1	12	1	144	4
hCoV-19/Guangzhou/GZMU0034/2020|EPI_ISL_429086|2020-02-01	2020-02-01	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Guangzhou/GZMU0035/2020|EPI_ISL_429088|2020-02-01	2020-02-01	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Thailand/SI200893-NT/2020|EPI_ISL_437624|2020-02-01	2020-02-01	Thailand	Asia	109	1	4	1	1	1	1	1	1	1	145	550
hCoV-19/South Korea/KCDC12/2020|EPI_ISL_412872|2020-02-01	2020-02-01	South Korea	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Shanghai/SH0060/2020|EPI_ISL_416367|2020-02-01	2020-02-01	China	Asia	110	37	1	1	1	1	7	1	1	1	146	NA
hCoV-19/Shanghai/SH0029/2020|EPI_ISL_416338|2020-02-01	2020-02-01	China	Asia	11	4	1	1	3	1	1	5	1	1	59	439
hCoV-19/Lishui/LS557/2020|EPI_ISL_429854|2020-02-01	2020-02-01	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Shanghai/SH0027/2020|EPI_ISL_416336|2020-02-01	2020-02-01	China	Asia	111	1	1	1	1	1	1	1	22	1	147	4
hCoV-19/Guangdong/GD2020080-P0010/2020|EPI_ISL_413861|2020-02-01	2020-02-01	China	Asia	112	1	1	1	1	1	1	1	1	1	148	4
hCoV-19/Singapore/3/2020|EPI_ISL_407988|2020-02-01	2020-02-01	Singapore	Asia	22	1	1	1	1	1	1	1	1	1	30	4
hCoV-19/Guangzhou/GZMU0036/2020|EPI_ISL_429104|2020-02-01	2020-02-01	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Guangdong/GD2020087-P0008/2020|EPI_ISL_413863|2020-02-01	2020-02-01	China	Asia	4	38	4	1	1	1	1	1	1	1	149	NA
hCoV-19/Shanghai/SH0032/2020|EPI_ISL_416341|2020-02-01	2020-02-01	China	Asia	11	4	1	1	3	1	1	5	1	1	59	439
hCoV-19/Guangzhou/GZMU0033/2020|EPI_ISL_429085|2020-02-01	2020-02-01	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Shanghai/SH0079/2020|EPI_ISL_416381|2020-02-01	2020-02-01	China	Asia	11	4	1	1	3	1	1	5	1	1	59	439
hCoV-19/Singapore/11/2020|EPI_ISL_410719|2020-02-02	2020-02-02	Singapore	Asia	113	1	1	1	1	1	1	1	1	1	150	4
hCoV-19/Shanghai/SH01/2020|EPI_ISL_414510|2020-02-02	2020-02-02	China	Asia	114	1	1	1	1	1	1	1	1	1	151	4
hCoV-19/Shanghai/SH0021/2020|EPI_ISL_416330|2020-02-02	2020-02-02	China	Asia	27	1	18	1	1	1	1	3	1	1	152	256
hCoV-19/France/IDF0571/2020|EPI_ISL_411218|2020-02-02	2020-02-02	France	Europe	85	1	1	1	1	1	1	1	1	1	116	4
hCoV-19/Shanghai/SH0114/2020|EPI_ISL_416401|2020-02-02	2020-02-02	China	Asia	115	39	1	1	1	1	1	7	1	1	153	NA
hCoV-19/Beijing/BJ492/2020|EPI_ISL_430728|2020-02-02	2020-02-02	China	Asia	116	1	1	1	1	1	1	3	3	1	154	9734
hCoV-19/Korea/KCDC2004/2020|EPI_ISL_426164|2020-02-02	2020-02-02	South Korea	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Shanghai/SH0117/2020|EPI_ISL_416403|2020-02-02	2020-02-02	China	Asia	117	1	1	1	1	1	1	3	14	1	155	9734
hCoV-19/Shanghai/SH0026/2020|EPI_ISL_416335|2020-02-02	2020-02-02	China	Asia	118	1	1	1	1	1	1	3	1	1	156	256
hCoV-19/Shanghai/SH0109/2020|EPI_ISL_416398|2020-02-02	2020-02-02	China	Asia	119	1	1	1	1	1	1	1	23	1	157	4
hCoV-19/Shanghai/SH0107/2020|EPI_ISL_416397|2020-02-02	2020-02-02	China	Asia	115	40	1	5	1	1	1	7	1	1	158	NA
hCoV-19/Shangrao/JX1215/2020|EPI_ISL_421257|2020-02-02	2020-02-02	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Shanghai/SH0121/2020|EPI_ISL_416405|2020-02-02	2020-02-02	China	Asia	120	1	1	1	1	1	1	1	1	1	159	4
hCoV-19/Korea/KCDC2006/2020|EPI_ISL_426168|2020-02-02	2020-02-02	South Korea	Asia	121	1	1	1	1	1	1	3	1	1	160	256
hCoV-19/Shanghai/SH0054/2020|EPI_ISL_416362|2020-02-02	2020-02-02	China	Asia	4	1	1	1	1	1	1	1	24	1	161	4
hCoV-19/Hangzhou/ZJU-06/2020|EPI_ISL_416047|2020-02-02	2020-02-02	China	Asia	56	1	1	1	1	1	1	1	10	1	74	NA
hCoV-19/Shanghai/SH0012/2020|EPI_ISL_416325|2020-02-02	2020-02-02	China	Asia	4	41	4	1	1	1	1	1	1	1	162	NA
hCoV-19/Belgium/GHB-03021/2020|EPI_ISL_407976|2020-02-03	2020-02-03	Belgium	Europe	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Shanghai/SH0030/2020|EPI_ISL_416339|2020-02-03	2020-02-03	China	Asia	122	1	1	1	1	1	1	3	1	1	163	256
hCoV-19/Shangrao/JX1178/2020|EPI_ISL_421254|2020-02-03	2020-02-03	China	Asia	123	1	1	1	1	1	1	1	1	1	164	4
hCoV-19/Singapore/4/2020|EPI_ISL_410535|2020-02-03	2020-02-03	Singapore	Asia	11	1	1	1	1	1	1	3	14	1	75	NA
hCoV-19/Thailand/SI201712-NT/2020|EPI_ISL_437617|2020-02-03	2020-02-03	Thailand	Asia	4	1	4	1	1	1	1	1	1	1	70	NA
hCoV-19/Shangrao/JX1176/2020|EPI_ISL_421251|2020-02-03	2020-02-03	China	Asia	124	1	1	1	1	1	1	1	25	1	165	4
hCoV-19/Shangrao/JX1177/2020|EPI_ISL_421250|2020-02-03	2020-02-03	China	Asia	125	1	1	1	1	1	1	1	25	1	166	NA
hCoV-19/Singapore/8/2020|EPI_ISL_410714|2020-02-03	2020-02-03	Singapore	Asia	4	42	4	1	1	1	1	1	1	1	167	NA
hCoV-19/Hangzhou/ZJU-010/2020|EPI_ISL_418990|2020-02-03	2020-02-03	China	Asia	126	43	1	1	1	1	1	1	1	1	168	255
hCoV-19/Shanghai/SH0044/2020|EPI_ISL_416353|2020-02-04	2020-02-04	China	Asia	127	1	1	1	1	1	1	1	1	1	169	4
hCoV-19/Malaysia/MKAK-CL-2020-6430/2020|EPI_ISL_416886|2020-02-04	2020-02-04	Malaysia	Asia	128	1	1	1	1	1	1	3	1	1	170	256
hCoV-19/Singapore/10/2020|EPI_ISL_410716|2020-02-04	2020-02-04	Singapore	Asia	129	1	4	1	1	1	1	1	1	1	171	550
hCoV-19/Hangzhou/ZJU-011/2020|EPI_ISL_418991|2020-02-04	2020-02-04	China	Asia	4	24	1	1	1	1	1	1	1	1	99	750
hCoV-19/Singapore/9/2020|EPI_ISL_410715|2020-02-04	2020-02-04	Singapore	Asia	129	1	4	1	1	1	1	1	1	1	171	550
hCoV-19/Korea/KCDC2005/2020|EPI_ISL_426166|2020-02-04	2020-02-04	South Korea	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Australia/QLD03/2020|EPI_ISL_410717|2020-02-05	2020-02-05	Australia	Oceania	130	1	1	1	1	1	1	3	14	1	172	9734
hCoV-19/Korea/KCDC2010/2020|EPI_ISL_426180|2020-02-05	2020-02-05	South Korea	Asia	131	1	1	1	1	1	1	3	1	1	173	256
hCoV-19/Guangzhou/GZMU0019/2020|EPI_ISL_429080|2020-02-05	2020-02-05	China	Asia	77	26	1	1	1	1	1	1	1	1	105	300
hCoV-19/Australia/QLD04/2020|EPI_ISL_410718|2020-02-05	2020-02-05	Australia	Oceania	11	1	1	1	1	1	1	3	14	1	75	NA
hCoV-19/Shanghai/SH0073/2020|EPI_ISL_416376|2020-02-05	2020-02-05	China	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/China/IQTC01/2020|EPI_ISL_412966|2020-02-05	2020-02-05	China	Asia	33	1	1	1	1	1	1	1	12	1	44	4
hCoV-19/Korea/KCDC2008/2020|EPI_ISL_426171|2020-02-05	2020-02-05	South Korea	Asia	132	1	1	1	1	1	1	3	1	1	174	256
hCoV-19/Shangrao/JX1948/2020|EPI_ISL_421240|2020-02-05	2020-02-05	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Guangzhou/GZMU0024/2020|EPI_ISL_429083|2020-02-05	2020-02-05	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Guangzhou/GZMU0025/2020|EPI_ISL_429084|2020-02-05	2020-02-05	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Guangzhou/IQTC05/2020|EPI_ISL_444273|2020-02-05	2020-02-05	China	Asia	133	1	1	1	1	1	1	1	20	1	175	NA
hCoV-19/Korea/KCDC2007/2020|EPI_ISL_426169|2020-02-05	2020-02-05	South Korea	Asia	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Guangzhou/GZMU0023/2020|EPI_ISL_429082|2020-02-05	2020-02-05	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Taiwan/NTU02/2020|EPI_ISL_410218|2020-02-05	2020-02-05	Taiwan	Asia	134	1	1	1	1	1	1	1	1	1	176	4
hCoV-19/South Korea/KUMC01/2020|EPI_ISL_413017|2020-02-06	2020-02-06	South Korea	Asia	135	1	4	1	10	1	1	3	1	1	177	NA
hCoV-19/Guangdong/20SF2546/2020|EPI_ISL_428458|2020-02-06	2020-02-06	China	Asia	136	1	1	1	1	1	1	3	1	1	178	256
hCoV-19/South Korea/KUMC02/2020|EPI_ISL_413018|2020-02-06	2020-02-06	South Korea	Asia	137	1	4	1	10	1	1	1	1	1	179	550
hCoV-19/Malaysia/MKAK-CL-2020-7554/2020|EPI_ISL_416907|2020-02-06	2020-02-06	Malaysia	Asia	138	1	1	1	1	1	1	1	1	1	180	4
hCoV-19/USA/CA7/2020|EPI_ISL_411954|2020-02-06	2020-02-06	USA	North America	11	1	1	1	1	1	1	3	14	1	75	NA
hCoV-19/South Korea/KCDC24/2020|EPI_ISL_412873|2020-02-06	2020-02-06	South Korea	Asia	139	1	1	1	1	1	1	3	1	1	181	256
hCoV-19/Singapore/5/2020|EPI_ISL_410536|2020-02-06	2020-02-06	Singapore	Asia	129	1	4	1	1	1	1	1	1	1	171	550
hCoV-19/Thailand/SI202205-NT/2020|EPI_ISL_437616|2020-02-07	2020-02-07	Thailand	Asia	140	1	1	1	1	1	1	3	3	1	182	16
hCoV-19/Shanghai/SH0074/2020|EPI_ISL_416377|2020-02-07	2020-02-07	China	Asia	11	1	1	1	1	1	1	3	3	1	16	16
hCoV-19/Guangzhou/GZMU0003/2020|EPI_ISL_429074|2020-02-07	2020-02-07	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Korea/KCDC2009/2020|EPI_ISL_426173|2020-02-07	2020-02-07	South Korea	Asia	132	1	1	1	1	1	1	3	1	1	174	256
hCoV-19/Taiwan/TSGH-01/2020|EPI_ISL_426629|2020-02-07	2020-02-07	Taiwan	Asia	141	44	4	1	1	1	1	1	1	1	183	550
hCoV-19/Guangzhou/GZMU0008/2020|EPI_ISL_429075|2020-02-07	2020-02-07	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Guangzhou/GZMU0013/2020|EPI_ISL_429078|2020-02-07	2020-02-07	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Wuhan/HBCDC-HB-06/2020|EPI_ISL_412982|2020-02-07	2020-02-07	China	Asia	142	26	19	1	1	1	1	3	1	1	184	NA
hCoV-19/Beijing/BJ710/2020|EPI_ISL_430740|2020-02-07	2020-02-07	China	Asia	4	1	20	1	1	1	1	1	1	1	185	4
hCoV-19/Shanghai/SH0070/2020|EPI_ISL_416373|2020-02-07	2020-02-07	China	Asia	143	1	1	1	1	1	1	1	7	4	186	67
hCoV-19/Guangzhou/GZMU0010/2020|EPI_ISL_429077|2020-02-07	2020-02-07	China	Asia	4	8	1	1	1	1	1	1	1	1	26	750
hCoV-19/Sweden/01/2020|EPI_ISL_411951|2020-02-07	2020-02-07	Sweden	Europe	144	45	4	1	1	1	1	1	1	1	187	550
hCoV-19/Shanghai/SH0080/2020|EPI_ISL_416382|2020-02-08	2020-02-08	China	Asia	145	1	1	1	1	1	1	1	7	1	188	67
hCoV-19/Hong Kong/HKPU29_0102/2020|EPI_ISL_417187|2020-02-08	2020-02-08	Hong Kong	Asia	146	46	4	1	1	1	1	1	1	1	189	550
hCoV-19/Guangzhou/GZMU0037/2020|EPI_ISL_429089|2020-02-08	2020-02-08	China	Asia	77	26	1	1	1	1	1	1	1	1	105	300
hCoV-19/Hong Kong/HKPU30_2901/2020|EPI_ISL_417188|2020-02-08	2020-02-08	Hong Kong	Asia	146	46	4	1	1	1	1	1	1	1	189	550
hCoV-19/Guangzhou/GZMU0041/2020|EPI_ISL_429091|2020-02-08	2020-02-08	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/France/RA739/2020|EPI_ISL_410486|2020-02-08	2020-02-08	France	Europe	147	1	1	1	1	1	1	1	1	1	190	4
